"nuts_id","area"
"HU22","11331196475"
"HU23","14175620526"
"HU31","13423757754"
"HU32","17723856234"
"HU33","18335449070"
"IE01","33338379478"
"IE02","36713557565"
"IS00","102658442609"
"ITC1","25401072141"
"ITC2","3259630017"
"ITC3","5424643480"
"ITC4","23873711606"
"ITF1","10792616474"
"ITF2","4442166660"
"ITF3","13597886701"
"ITF4","19371216052"
"ITF5","9991084272"
"ITF6","15089029263"
"ITG1","25727909678"
"ITG2","24120435704"
"ITH1","7397475516"
"ITH2","6211341306"
"ITH3","17753950733"
"ITH4","7735781127"
"ITH5","22451504785"
"ITI1","22994804966"
"ITI2","8454916566"
"ITI3","9388139689"
"ITI4","17201396888"
"LI00","159938163"
"LT00","64901149745"
"LU00","2594343640"
"LV00","64598153053"
"ME00","13881847621"
"MK00","25436360438"
"MT00","315976825"
"NL11","2406956733"
"NL12","3534626161"
"NL13","2679683681"
"NL21","3423134801"
"NL22","5133573784"
"NL23","1563021820"
"NL31","1451525553"
"NL32","2872783956"
"NL33","3230243857"
"NL34","1926462592"
"NL41","5083420085"
"NL42","2208543624"
"NO01","5381060075"
"NO02","52591874470"
"NO03","36612476241"
"NO04","25892371016"
"NO05","49244884139"
"NO06","41241515422"
"NO07","112972602029"
"PL11","18216741127"
"PL12","35560498314"
"PL21","15182529180"
"PL22","12330109893"
"PL31","25116152854"
"PL32","17845223634"
"PL33","11711387588"
"PL34","20188680268"
"PL41","29835310773"
"PL42","22438108506"
"PL43","13988253673"
"PL51","19942381028"
"PL52","9410074593"
"PL61","17969478383"
"PL62","24012759666"
"PL63","18168899173"
"PT11","21285122568"
"PT15","4997031374"
"PT16","28193930703"
"PT17","2857256711"
"PT18","31530060246"
"PT20","2329065276"
"PT30","804080277"
"RO11","34163793112"
"RO12","34107283454"
"RO21","36845529005"
"RO22","35753545593"
"RO31","34483651016"
"RO32","1796444280"
"RO41","29228678430"
"RO42","32012638815"
"SE11","7154573896"
"SE12","43332535978"
"SE21","35976173484"
"SE22","14402958723"
"SE23","34643378768"
"SE31","72029005761"
"SE32","77196559037"
"SE33","165170112237"
"SI01","12209077305"
"SI02","8064641224"
"SK01","2053533546"
"SK02","14988820683"
"SK03","16260385235"
"SK04","15729619247"
"TR10","5310237014"
"TR21","18855390461"
"TR22","24124629293"
"TR31","11803879408"
"TR32","32063207990"
"TR33","45352711331"
"TR41","29106415915"
"TR42","20212127684"
"TR51","24877418047"
"TR52","48160516760"
"TR61","35943065497"
"TR62","29243034427"
"TR63","23281615416"
"TR71","31337956387"
"TR72","59783376141"
"TR81","9539738777"
"TR82","26488509128"
"TR83","38013156551"
"TR90","35083177276"
"TRA1","40792859792"
"TRA2","29934895347"
"TRB1","36653506598"
"TRB2","40878032273"
"TRC1","15212993849"
"TRC2","33971391225"
"TRC3","25841062772"
"UKC1","3030980988"
"UKC2","5576470948"
"UKD1","6831849273"
"UKD3","1276565733"
"UKD4","3082946568"
"UKD6","2263329710"
"UKD7","725949821"
"UKE1","3524450208"
"UKE2","8325309812"
"UKE3","1553076754"
"UKE4","2034570842"
"UKF1","4790577292"
"UKF2","4925189634"
"UKF3","5934276565"
"UKG1","5904951015"
"UKG2","6207774615"
"UKG3","901429999"
"UKH1","12597116078"
"UKH2","2878388790"
"UKH3","3691301353"
"UKI1","319171862"
"UKI2","1259077202"
"UKJ1","5742363653"
"UKJ2","5462496960"
"UKJ3","4168634448"
"UKJ4","3738589449"
"UKK1","7480064303"
"UKK2","6124802664"
"UKK3","3596391444"
"UKK4","6728101018"
"UKL1","13161902764"
"UKL2","7663018398"
"UKM2","18147964314"
"UKM5","6510903251"
"UKM6","41464450272"
"UKN0","14150465875"
"AT111","700273432"
"AT112","1793093035"
"AT113","1470615338"
"AT121","3354758342"
"AT122","3380850805"
"AT123","1233154417"
"AT124","4619556654"
"AT125","2410833700"
"AT126","2728841214"
"AT127","1472328002"
"AT130","411003976"
"AT211","2032250886"
"AT212","4133836804"
"AT213","3376196343"
"AT221","1230036612"
"AT222","3269418386"
"AT223","3257201079"
"AT224","3362687669"
"AT225","2225989328"
"AT226","3064736123"
"AT311","2822447468"
"AT312","1738623572"
"AT313","2664382210"
"AT314","2239597694"
"AT315","2520679361"
"AT321","1019535828"
"AT322","4399526439"
"AT323","1741110277"
"AT331","1235583638"
"AT332","2091997007"
"AT333","2023987402"
"AT334","3321157927"
"AT335","3976204885"
"AT341","1879564201"
"AT342","725841354"
"BE100","163121316"
"BE211","1002127118"
"BE212","511077579"
"BE213","1361982842"
"BE221","907485897"
"BE222","884614511"
"BE223","632886791"
"BE231","472556788"
"BE232","347869616"
"BE233","336855427"
"BE234","948958830"
"BE235","427264704"
"BE236","479268093"
"BE241","947965770"
"BE242","1165577499"
"BE251","664592035"
"BE252","366274097"
"BE253","554135824"
"BE254","406530196"
"BE255","294796654"
"BE256","274431058"
"BE257","330921183"
"BE258","278294421"
"BE310","1099704856"
"BE321","490001281"
"BE322","558967685"
"BE323","588704468"
"BE324","102694168"
"BE325","515308319"
"BE326","941100400"
"BE327","612987085"
"BE331","659719357"
"BE332","797402039"
"BE334","391496592"
"BE335","1165248499"
"BE336","845701028"
"BE341","316467027"
"BE342","1047117742"
"BE343","960864835"
"BE344","1357675187"
"BE345","778523686"
"BE351","1597764350"
"BE352","1167433334"
"BE353","909855739"
"BG311","3036074099"
"BG312","3634860252"
"BG313","3616119870"
"BG314","4653782122"
"BG315","4135209099"
"BG321","4661768594"
"BG322","2018007809"
"BG323","2863102361"
"BG324","2406513127"
"BG325","2846815881"
"BG331","3823576192"
"BG332","4718825118"
"BG333","3394114200"
"BG334","2711877664"
"BG341","7749563837"
"BG342","3545634395"
"BG343","3358690281"
"BG344","5149575219"
"BG411","1341530827"
"BG412","7063032151"
"BG413","6446524999"
"BG414","2394966992"
"BG415","3050078063"
"BG421","5962507968"
"BG422","5526855303"
"BG423","4454684288"
"BG424","3207071999"
"BG425","3208953997"
"CH011","3212745532"
"CH012","5221431206"
"CH013","281793262"
"CH021","5959188428"
"CH022","1671503218"
"CH023","788815592"
"CH024","802956989"
"CH025","838953827"
"CH031","37138122"
"CH032","515995314"
"CH033","1405816170"
"CH040","1728369718"
"CH051","684018892"
"CH052","296915393"
"CH053","242930861"
"CH054","172444905"
"CH055","2021523239"
"CH056","7111537607"
"CH057","992737145"
"CH061","1494209079"
"CH062","1077705528"
"CH063","906652968"
"CH064","493476676"
"CH065","274400583"
"CH066","239609038"
"CH070","2812182294"
"CY000","9244002308"
"CZ010","498731333"
"CZ020","11018474995"
"CZ031","10057989150"
"CZ032","7558068259"
"CZ041","3316169089"
"CZ042","5337474937"
"CZ051","3164232555"
"CZ052","4764163927"
"CZ053","4517143639"
"CZ063","6793155571"
"CZ064","7196234622"
"CZ071","5272455787"
"CZ072","3964368979"
"CZ080","5419733032"
"DE111","209048266"
"DE112","617695021"
"DE113","638779378"
"DE114","644324326"
"DE115","689541746"
"DE116","852979401"
"DE117","101242152"
"DE118","1094499211"
"DE119","775216042"
"DE11A","1482298923"
"DE11B","1309255614"
"DE11C","624164255"
"DE11D","1515100462"
"DE121","137397903"
"DE122","175404319"
"DE123","1084693588"
"DE124","742172571"
"DE125","108909604"
"DE126","147131713"
"DE127","1130184464"
"DE128","1061400107"
"DE129","100289255"
"DE12A","795789589"
"DE12B","569796273"
"DE12C","872649364"
"DE131","154392925"
"DE132","1375197015"
"DE133","679757639"
"DE134","1859402500"
"DE135","768946187"
"DE136","1025070900"
"DE137","733014336"
"DE138","906131064"
"DE139","809375967"
"DE13A","1132466172"
"DE141","1094377007"
"DE142","518527194"
"DE143","916328459"
"DE144","118668324"
"DE145","1355035143"
"DE146","1411627801"
"DE147","843942034"
"DE148","1633027931"
"DE149","1205139300"
"DE211","134384127"
"DE212","308849112"
"DE213","36568342"
"DE214","572798952"
"DE215","837835286"
"DE216","1114449697"
"DE217","574300370"
"DE218","550618128"
"DE219","1214363707"
"DE21A","872355817"
"DE21B","801814200"
"DE21C","432138325"
"DE21D","1012234332"
"DE21E","807418780"
"DE21F","861541466"
"DE21G","803134734"
"DE21H","666621740"
"DE21I","737930576"
"DE21J","758184111"
"DE21K","1437612780"
"DE21L","489548772"
"DE21M","1538831302"
"DE21N","966107552"
"DE221","67534721"
"DE222","69360614"
"DE223","66139692"
"DE224","862905438"
"DE225","980479893"
"DE226","1066012496"
"DE227","1345829141"
"DE228","1530527876"
"DE229","976974774"
"DE22A","1281704452"
"DE22B","1201369043"
"DE22C","877441977"
"DE231","51125004"
"DE232","79429498"
"DE233","72310736"
"DE234","1244462209"
"DE235","1507619005"
"DE236","1343633517"
"DE237","1427212066"
"DE238","1392945652"
"DE239","1476323571"
"DE23A","1087577790"
"DE241","53274231"
"DE242","66083801"
"DE243","47282584"
"DE244","58143452"
"DE245","1168704099"
"DE246","1275570258"
"DE247","594459588"
"DE248","643047166"
"DE249","893678874"
"DE24A","649820957"
"DE24B","657394281"
"DE24C","518586646"
"DE24D","605743866"
"DE251","99368372"
"DE252","76712731"
"DE253","63072786"
"DE254","186432456"
"DE255","45259616"
"DE256","1969613505"
"DE257","567508806"
"DE258","309582176"
"DE259","800429904"
"DE25A","1265361353"
"DE25B","896448097"
"DE25C","970168640"
"DE261","61776584"
"DE262","35126898"
"DE263","86448784"
"DE264","698226419"
"DE265","1138138003"
"DE266","1021682457"
"DE267","958534218"
"DE268","686269943"
"DE269","712873748"
"DE26A","1325234003"
"DE26B","836405286"
"DE26C","966952693"
"DE271","146680774"
"DE272","41567046"
"DE273","62453722"
"DE274","68595938"
"DE275","780566082"
"DE276","1074840266"
"DE277","793565666"
"DE278","767408489"
"DE279","514920246"
"DE27A","384086259"
"DE27B","1389921916"
"DE27C","1228671806"
"DE27D","1272055495"
"DE27E","1524003074"
"DE300","889816421"
"DE401","230143851"
"DE402","161457310"
"DE403","147193116"
"DE404","187227605"
"DE405","1476440237"
"DE406","2273996126"
"DE407","1899505305"
"DE408","1732183252"
"DE409","2157611246"
"DE40A","1816113056"
"DE40B","1224767476"
"DE40C","2261855313"
"DE40D","2526319394"
"DE40E","2589448325"
"DE40F","2137354288"
"DE40G","1657994612"
"DE40H","2103075551"
"DE40I","3074978002"
"DE501","326218833"
"DE502","76113392"
"DE600","750140191"
"DE711","122927676"
"DE712","246875696"
"DE713","43849876"
"DE714","204106349"
"DE715","717848219"
"DE716","658363297"
"DE717","453575147"
"DE718","479243002"
"DE719","1398758770"
"DE71A","219969676"
"DE71B","626266173"
"DE71C","356932597"
"DE71D","811222732"
"DE71E","1098670947"
"DE721","857025254"
"DE722","1066845615"
"DE723","740148391"
"DE724","1259716869"
"DE725","1460221448"
"DE731","104555966"
"DE732","1381502273"
"DE733","1102910023"
"DE734","1289402325"
"DE735","1538479261"
"DE736","1846514187"
"DE737","1028859796"
"DE801","49522765"
"DE802","85624124"
"DE803","168655174"
"DE804","129138343"
"DE805","38131381"
"DE806","42117511"
"DE807","1361081044"
"DE808","1935660759"
"DE809","2061360571"
"DE80A","2530411112"
"DE80B","2098780018"
"DE80C","1720360328"
"DE80D","2134254936"
"DE80E","2087632474"
"DE80F","1900686585"
"DE80G","2242427180"
"DE80H","973874274"
"DE80I","1496148573"
"DE911","192323544"
"DE912","222157558"
"DE913","205716839"
"DE914","1570125517"
"DE915","1115393786"
"DE916","967015396"
"DE917","680290890"
"DE918","1273208084"
"DE919","636113255"
"DE91A","535370730"
"DE91B","726834805"
"DE922","1991451128"
"DE923","798684710"
"DE925","1206333074"
"DE926","697879855"
"DE927","1396848682"
"DE928","674443100"
"DE929","2296168599"
"DE931","1551863229"
"DE932","2060826109"
"DE933","1248551207"
"DE934","1227372815"
"DE935","1325008832"
"DE936","652861012"
"DE937","2076889205"
"DE938","1882748497"
"DE939","1301769373"
"DE93A","1460712600"
"DE93B","790435683"
"DE941","61157852"
"DE942","112014592"
"DE943","104045784"
"DE944","120007336"
"DE945","106983535"
"DE946","727685879"
"DE947","1295975311"
"DE948","1419988378"
"DE949","2883970396"
"DE94A","619912515"
"DE94B","982974787"
"DE94C","1070555346"
"DE94D","1064929022"
"DE94E","2122104923"
"DE94F","813230165"
"DE94G","838267591"
"DE94H","662815396"
"DEA11","216963966"
"DEA12","231022057"
"DEA13","211207267"
"DEA14","137247616"
"DEA15","170534904"
"DEA16","93098071"
"DEA17","76120219"
"DEA18","75716473"
"DEA19","88599872"
"DEA1A","165511592"
"DEA1B","1234350305"
"DEA1C","408368067"
"DEA1D","578161310"
"DEA1E","563480475"
"DEA1F","1048442122"
"DEA22","141262702"
"DEA23","407678017"
"DEA24","79128197"
"DEA26","941814896"
"DEA27","700799171"
"DEA28","1244912036"
"DEA29","627730956"
"DEA2A","919221158"
"DEA2B","439786162"
"DEA2C","1150107517"
"DEA2D","705989818"
"DEA31","100107676"
"DEA32","105123657"
"DEA33","302667153"
"DEA34","1421000580"
"DEA35","1115170473"
"DEA36","761965788"
"DEA37","1795555390"
"DEA38","1320618658"
"DEA41","258755618"
"DEA42","964803167"
"DEA43","452025635"
"DEA44","1202845161"
"DEA45","1245860441"
"DEA46","1160450263"
"DEA47","1244930369"
"DEA51","141482617"
"DEA52","278572401"
"DEA53","161784489"
"DEA54","227826471"
"DEA55","52768656"
"DEA56","413251648"
"DEA57","1956936954"
"DEA58","1063550179"
"DEA59","714255319"
"DEA5A","1133539888"
"DEA5B","1328957038"
"DEA5C","541505261"
"DEB11","106455606"
"DEB12","788380873"
"DEB13","639034530"
"DEB14","862026002"
"DEB15","778314173"
"DEB16","718706200"
"DEB17","817702396"
"DEB18","627184238"
"DEB19","965168920"
"DEB1A","782244445"
"DEB1B","990868299"
"DEB21","116328712"
"DEB22","1178810628"
"DEB23","1627325641"
"DEB24","915102186"
"DEB25","1092570075"
"DEB31","43522661"
"DEB32","140333615"
"DEB33","82483147"
"DEB34","77686333"
"DEB35","96225346"
"DEB36","116931082"
"DEB37","62438859"
"DEB38","42661436"
"DEB39","106961589"
"DEB3A","69597974"
"DEB3B","587497659"
"DEB3C","596186937"
"DEB3D","645454970"
"DEB3E","463306578"
"DEB3F","639275885"
"DEB3G","570615461"
"DEB3H","638908158"
"DEB3I","305792117"
"DEB3J","608185590"
"DEB3K","953284457"
"DEC01","408471720"
"DEC02","560064889"
"DEC03","246817751"
"DEC04","458875423"
"DEC05","422579166"
"DEC06","477820772"
"DED21","330053455"
"DED2C","2399789701"
"DED2D","2112697571"
"DED2E","1453723962"
"DED2F","1650943330"
"DED41","219693481"
"DED42","1828149823"
"DED43","2114975624"
"DED44","1412412420"
"DED45","949992689"
"DED51","298229741"
"DED52","1652283072"
"DED53","2027513562"
"DEE01","242964029"
"DEE02","134857117"
"DEE03","200885198"
"DEE04","2303888702"
"DEE05","1460270726"
"DEE06","1588185700"
"DEE07","2374490327"
"DEE08","1413995678"
"DEE09","2104195501"
"DEE0A","1457564418"
"DEE0B","1439651482"
"DEE0C","1434454801"
"DEE0D","2436184085"
"DEE0E","1946516473"
"DEF01","50418309"
"DEF02","113478922"
"DEF03","212883613"
"DEF04","70352359"
"DEF05","1444725703"
"DEF06","1261531608"
"DEF07","2142078955"
"DEF08","1389518897"
"DEF09","660621492"
"DEF0A","1086041066"
"DEF0B","2168069056"
"DEF0C","1990971840"
"DEF0D","1347322344"
"DEF0E","1055578756"
"DEF0F","768411108"
"DEG01","270262279"
"DEG02","150022738"
"DEG03","113235561"
"DEG04","103137632"
"DEG05","83442084"
"DEG06","940721205"
"DEG07","717502057"
"DEG09","978658414"
"DEG0A","1038665191"
"DEG0B","1209539654"
"DEG0C","936545215"
"DEG0D","810215444"
"DEG0E","938056071"
"DEG0F","841498457"
"DEG0G","805723811"
"DEG0H","432218126"
"DEG0I","1041736726"
"DEG0J","817974130"
"DEG0K","1148178007"
"DEG0L","850444841"
"DEG0M","569853487"
"DEG0N","103250208"
"DEG0P","1302888357"
"DK011","185267444"
"DK012","342597086"
"DK013","1452934626"
"DK014","589034304"
"DK021","812815045"
"DK022","6487722755"
"DK031","3501556683"
"DK032","8659930443"
"DK041","7234403880"
"DK042","5923795753"
"DK050","7915995665"
"EE001","4328160583"
"EE004","11212586158"
"EE006","9076231691"
"EE007","4019668298"
"EE008","16728387025"
"EL111","4243369249"
"EL112","1797861263"
"EL113","2551927721"
"EL114","3466012872"
"EL115","2120501064"
"EL121","1702113818"
"EL122","3679298561"
"EL123","2527549607"
"EL124","2507100067"
"EL125","1525627017"
"EL126","3976297344"
"EL127","2929674407"
"EL131","2294618181"
"EL132","1722358815"
"EL133","3516774425"
"EL134","1926227216"
"EL141","2635389215"
"EL142","5390442169"
"EL143","2649063502"
"EL144","3384984940"
"EL211","1622584265"
"EL212","1522500806"
"EL213","4996695382"
"EL214","1037022992"
"EL221","407435002"
"EL222","635075718"
"EL223","905273247"
"EL224","363634419"
"EL231","5437422395"
"EL232","3273985978"
"EL233","2622532312"
"EL241","2956587217"
"EL242","4168853364"
"EL243","1873597600"
"EL244","4439510218"
"EL245","2128169793"
"EL251","2155737815"
"EL252","4418248087"
"EL253","2297115280"
"EL254","3642950299"
"EL255","2998768545"
"EL300","3822393158"
"EL411","2144609019"
"EL412","782562369"
"EL413","915079992"
"EL421","2737346390"
"EL422","2630494692"
"EL431","2646303891"
"EL432","1828218250"
"EL433","1494882281"
"EL434","2376913123"
"ES111","7955390839"
"ES112","9849240948"
"ES113","7278622601"
"ES114","4498336861"
"ES120","10607475809"
"ES130","5324124217"
"ES211","3034435591"
"ES212","1983890104"
"ES213","2219116448"
"ES220","10391367857"
"ES230","5048855908"
"ES241","15633112543"
"ES242","14808515287"
"ES243","17275999995"
"ES300","8029404669"
"ES411","8046075585"
"ES412","14287036437"
"ES413","15576581999"
"ES414","8053793867"
"ES415","12351475551"
"ES416","6925621409"
"ES417","10305985750"
"ES418","8109385777"
"ES419","10565874907"
"ES421","14927704116"
"ES422","19810008192"
"ES423","17143086011"
"ES424","12209305089"
"ES425","15372401616"
"ES431","21760885851"
"ES432","19868686455"
"ES511","7734726474"
"ES512","5908954786"
"ES513","12168057545"
"ES514","6306585684"
"ES521","5819701185"
"ES522","6630331873"
"ES523","10804579449"
"ES531","651174123"
"ES532","3647345819"
"ES533","697401714"
"ES611","8772896881"
"ES612","7441525698"
"ES613","13765660128"
"ES614","12647247660"
"ES615","10130769279"
"ES616","13500616542"
"ES617","7311129656"
"ES618","14038607193"
"ES620","11310321585"
"ES630","20521983"
"ES640","13788996"
"ES703","269908836"
"ES704","1658320460"
"ES705","1559591512"
"ES706","369914870"
"ES707","713823359"
"ES708","845404074"
"ES709","2030450939"
"FI193","19948137304"
"FI194","13991550650"
"FI195","7832123300"
"FI196","8388705926"
"FI197","14469481828"
"FI1B1","9487401398"
"FI1C1","10795281281"
"FI1C2","5707643573"
"FI1C3","6256012283"
"FI1C4","5628340440"
"FI1C5","7234142987"
"FI1D1","18771781703"
"FI1D2","20365877593"
"FI1D3","21588226300"
"FI1D4","24451665846"
"FI1D5","5202707835"
"FI1D6","37388348991"
"FI1D7","98964732328"
"FI200","1489177890"
"FR101","105280902"
"FR102","5928417890"
"FR103","2308223942"
"FR104","1816730164"
"FR105","176013497"
"FR106","238591649"
"FR107","245074909"
"FR108","1254325540"
"FR211","5242927209"
"FR212","6028798803"
"FR213","8188833144"
"FR214","6258811996"
"FR221","7413977690"
"FR222","5894618250"
"FR223","6196398625"
"FR231","6030480458"
"FR232","6321999409"
"FR241","7307118982"
"FR242","5929991263"
"FR243","6901284543"
"FR244","6154277286"
"FR245","6422319484"
"FR246","6814604645"
"FR251","5608712578"
"FR252","6004788573"
"FR253","6147887022"
"FR261","8802963260"
"FR262","6871869676"
"FR263","8612989014"
"FR264","7459325356"
"FR301","5753069515"
"FR302","6692729903"
"FR411","5286126394"
"FR412","6235772955"
"FR413","6255639353"
"FR414","5898153608"
"FR421","4796209435"
"FR422","3533275552"
"FR431","5257760939"
"FR432","5048206565"
"FR433","5389021416"
"FR434","609243420"
"FR511","6910220129"
"FR512","7237975988"
"FR513","5211113061"
"FR514","6243807705"
"FR515","6778129664"
"FR521","6990101462"
"FR522","6782768731"
"FR523","6831917889"
"FR524","6894376171"
"FR531","5977325069"
"FR532","6919849841"
"FR533","6038928500"
"FR534","7038785209"
"FR611","9222016950"
"FR612","10163301813"
"FR613","9354010305"
"FR614","5383923518"
"FR615","7682176012"
"FR621","4912173133"
"FR622","8767417881"
"FR623","6353931664"
"FR624","6300673488"
"FR625","5228488042"
"FR626","4518955691"
"FR627","5789267642"
"FR628","3732312908"
"FR631","5895892708"
"FR632","5598892429"
"FR633","5558102012"
"FR711","5786035902"
"FR712","5565617134"
"FR713","6554859935"
"FR714","7883798241"
"FR715","4805050210"
"FR716","3255873236"
"FR717","6271727377"
"FR718","4841328099"
"FR721","7379465493"
"FR722","5774578428"
"FR723","5002878809"
"FR724","8018089506"
"FR811","6378304739"
"FR812","5881815918"
"FR813","6157958354"
"FR814","5172781044"
"FR815","4108626923"
"FR821","6992519532"
"FR822","5691543058"
"FR823","4294578708"
"FR824","5249146690"
"FR825","6032526294"
"FR826","3578023778"
"FR831","4018035911"
"FR832","4712400904"
"FR910","1706280468"
"FR920","1103290707"
"FR930","83891340755"
