nuts_id,area
SE123,12259758425
SE124,9687201910
SE211,11746623100
SE212,9426682672
SE213,11635391267
SE214,3178046272
SE221,3038304789
SE224,11359895475
SE232,28884772028
SE311,21909451746
SE312,30398168232
SE313,19705187795
SE321,23084341206
SE331,59238506115
SE332,105913915165
SI031,1337493173
SI032,2170143126
SI033,1040978756
SI034,2301467116
SI036,968520525
SI037,2675771833
SI038,1456137729
SI041,2334378371
SI042,2136895502
SI044,1043394500
SK010,2051661540
SK021,4145361893
SK022,4501915635
SK023,6342519025
SK031,6806819405
SK041,8971436307
SK042,6751721674
TR100,5340236125
TR211,6386179287
TR212,5919512267
TR221,14367487413
TR222,9699549662
TR310,11801956866
TR321,7802820515
TR322,11803766101
TR323,12420421892
TR332,14730359007
TR333,12016474506
TR334,5368942010
TR411,10892693021
TR412,13907205678
TR421,3600445304
TR422,4896099148
TR423,2573608978
TR424,8340457312
TR425,806149177
TR510,25460026785
TR522,8868775253
TR611,20485672947
TR612,8941933183
TR613,7134355777
TR621,13906426157
TR631,5639869201
TR632,14462711241
TR633,3193708987
TR711,4570497735
TR712,7995202715
TR713,7367217150
TR715,6536100792
TR721,17117679581
TR722,28583418082
TR723,14080558409
TR811,3332631106
TR813,2100336050
TR821,13176749595
TR822,7488228732
TR823,5832196290
TR831,9433447629
TR832,10071914558
TR834,5704215258
TR901,4630805691
TR902,5901752591
TR903,6781716686
TR904,3936114118
TR906,6438746605
TRA11,25338154282
TRA12,11740614212
TRA13,3738837803
TRA21,11381371020
TRA22,9958653913
TRA24,5124699533
TRB11,12110395695
TRB12,9338735975
TRB13,8258787581
TRB14,7631065619
TRB22,8071493586
TRB23,8850337126
TRB24,6990568024
TRC11,6844187551
TRC12,7528984715
TRC13,1361473518
TRC22,15210328054
TRC31,8696660840
TRC32,4660787332
TRC33,6998523496
TRC34,5476557486
UKC12,299258187
UKC13,197664200
UKC14,2233577866
UKC21,5031966465
UKC22,405481939
UKC23,138808740
UKD12,4753033531
UKD33,115700293
UKD34,203359302
UKD35,229494410
UKD36,328169597
UKD41,137166680
UKD42,34958411
UKD44,860835240
UKD45,1007394386
UKD46,491438061
UKD47,550782345
UKD62,1167140864
UKD63,917773185
UKD71,302334076
UKD72,111878357
UKD73,153335575
UKE11,71761590
UKE12,2412459578
UKE13,1039187798
UKE21,272228385
UKE22,8049382841
UKE31,1185090746
UKE41,366729380
UKE42,552234680
AL,28791220782
AT,83944131844
BE,30667412320
CH,41288626693
CY,9249190320
CZ,78873924150
DK,43167324923
EE,45326184410
EL,131690303226
FI,337547133393
FR,638351550171
HR,56548908367
IE,69946018131
IS,102679389008
IT,300577786997
LT,64899422095
LU,2595343073
LV,64586056033
MK,25435157590
MT,315433472
NL,37382346792
PL,311928040374
PT,91887668605
RO,238368870795
SE,449717796228
SI,20275653007
SK,49025932276
UK,244613383662
AL0,28791220782
AT1,23574840407
AT3,34413578323
BE1,162513114
BE2,13599136146
BG3,68327885904
BG4,42666555613
CH0,41288626693
CY0,9249190320
DE1,36010634857
DE2,70584223721
DE3,891802671
DE5,402340313
DE6,752953700
DE7,21115082727
DE8,23073033434
DEA,34113426176
DEB,19856451870
DEC,2570919407
DEE,20552380422
DEF,15698143647
DEG,16200793212
DK0,43167324923
EL3,3814038292
EL4,17504937787
EL5,51633672019
ES1,45500915294
ES2,70386418075
ES3,8031200349
ES4,215314153104
ES6,98947521689
ES7,7446532441
FI1,336176149078
FR1,12069261342
FRB,39529746193
FRC,48060572281
FRD,30074477709
FRF,57724885000
FRG,32345559251
FRH,27419080084
FRJ,73367230092
FRK,71135483496
FRL,31837141406
FRM,8726799131
HR0,56548908367
HU1,6915963467
HU2,36612160399
IE0,69946018131
IS0,102679389008
ITC,57956476146
ITF,73262447441
ITH,61516446908
ITI,58022450765
LI0,159929161
LT0,64899422095
LV0,64586056033
ME0,13881697192
MK0,25435157590
MT0,315433472
NL1,9082712917
NL3,10037416224
NL4,7291183726
NO0,323380276303
PL2,27517704848
PL5,29358287695
PL6,60152349661
PL7,29927568695
PL8,63155505902
PL9,35558821446
PT2,2322927810
PT3,801100368
RO1,68265523081
RO2,72590775020
RO4,61241544832
RS1,24733976922
RS2,52750839041
SE1,50397785154
SE2,84982354905
SI0,20275653007
SK0,49025932276
TR1,5340236125
TR2,42905824177
TR4,49324174174
TR5,75006503392
TR6,89109331933
TR7,91645051786
TR8,74039390660
TRA,70765215740
TRB,81819572794
TRC,76078989230
UKC,8606591111
UKE,15429135808
UKF,15643219544
UKG,13013617348
UKH,19159606778
UKI,1575741939
UKK,23906395671
UKL,20820033170
UKM,79013561153
UKN,14155298081
AL02,4966849018
AL03,13004540036
AT11,3965448220
AT12,19195925090
AT13,413467097
AT22,16413126306
AT31,11984895047
AT32,7158926455
AT33,12649349488
AT34,2620407332
BE21,2875564411
BE22,2427944131
BE23,3007900774
BE24,2118659650
BE25,3169067179
BE32,3814076276
BE33,3858289086
BE34,4460266529
BE35,3675886751
BG31,19062003841
BG33,14647386078
BG34,19801089429
BG41,20300422093
BG42,22366133520
CH01,8717746602
CH03,1958449949
CH04,1728305007
CH05,11528648577
CH06,4483126572
CH07,2811963280
CZ01,496417619
CZ02,10929410689
CZ03,17707595542
CZ04,8649864657
CZ05,12442598039
CZ07,9233830600
CZ08,5430742329
DE11,10557020031
DE12,6917480252
DE13,9401129350
DE21,17530414246
DE22,10325712430
DE23,9691275913
DE24,7231630951
DE25,7245085288
DE27,10030372358
DE30,891802671
DE40,29654339983
DE50,402340313
DE60,752953700
DE72,5380056580
DE73,8291095480
DE80,23073033434
DE91,8121499567
DE92,9065954853
DE94,15007576045
DEA1,5292543523
DEA2,7363708199
DEA3,6918381854
DEA4,6524827074
DEB1,8075671901
DEB2,4929237200
DEB3,6851542769
DEC0,2570919407
DED2,7946120533
DED5,3978072648
DEE0,20552380422
DEF0,15698143647
DEG0,16200793212
DK01,2578214198
DK03,12162607021
DK04,13167147948
DK05,7939275246
EE00,45326184410
EL30,3814038292
EL42,5311204841
EL43,8345851453
EL51,14187462418
EL52,18835819739
EL53,9460734411
EL61,14053162762
EL62,2301310997
EL63,11314947035
EL64,15560689310
EL65,15507545025
ES12,10602960503
ES13,5326190767
ES21,7229329894
ES22,10390951899
ES23,5044707771
ES30,8031200349
ES41,94222355026
ES42,79457512131
ES43,41634285947
ES51,32110186025
ES53,4990970670
ES61,87599743709
ES62,11314073330
ES63,19776994
ES64,13927655
FI19,64610916243
FI1B,9414265342
FI1C,35062208604
FI1D,227088758890
FI20,1370984315
FRB0,39529746193
FRC1,31753185583
FRC2,16307386698
FRD1,17748759220
FRD2,12325718488
FRE2,19494765137
FRF1,8329183418
FRF2,25726554540
FRF3,23669147041
FRG0,32345559251
FRI1,41726073406
FRI2,17055656441
FRI3,25931591026
FRJ1,27764337656
FRJ2,45602892436
FRK2,44962766624
FRL0,31837141406
FRM0,8726799131
FRY1,1684967892
FRY2,1107651482
FRY4,2503779167
FRY5,366671998
HR02,23202983071
HR03,24678487888
HR05,641371941
HU11,525184979
HU12,6390778488
HU21,11086298948
HU22,11329027435
HU23,14196834016
HU32,17723317774
HU33,18335065099
IE04,25796058769
IE05,29684999009
IE06,14464960353
ITC1,25400774445
ITC2,3260390092
ITC3,5418353478
ITC4,23876958132
ITF1,10796191706
ITF3,13598735162
ITF4,19353711699
ITF5,9992323137
ITF6,15081230803
ITG1,25713731549
ITH1,7397349793
ITH2,6207770770
ITH3,17691409521
ITH4,7770140346
ITH5,22449776477
ITI2,8453907101
ITI3,9382126491
ITI4,17200918617
LI00,159929161
LT01,9731957889
LU00,2595343073
LV00,64586056033
ME00,13881697192
MK00,25435157590
MT00,315433472
NL12,3997715774
NL13,2680162195
NL21,3421082498
NL22,5137133446
NL23,2412817981
NL32,3405871702
NL33,3247141092
NL34,1935032005
NL41,5082113079
NL42,2209070647
NO06,41482760437
NO07,112781964738
NO08,25033273269
NO09,33866845944
NO0A,58143166011
PL22,12334067584
PL41,29826708948
PL42,22443351714
PL43,13987741465
PL51,19946816775
PL61,17971559501
PL62,24011112177
PL63,18169677984
PL71,18218808147
PL72,11708760548
PL82,17845612040
PL84,20187037997
PL91,6104062039
PL92,29454759407
PT11,21285040121
PT16,28143700651
PT17,2853099466
PT18,31521807190
PT20,2322927810
PT30,801100368
RO11,34159779084
RO21,36850842314
RO22,35739932706
RO31,34466658094
RO32,1804369768
RO41,29208453945
RS11,3234332836
RS12,21499644086
RS21,26496181481
RS22,26254657560
SE11,7091540121
SE21,35986743310
SE22,14398200264
SE23,34597411331
SE31,72012807773
SE32,77172427116
SI03,12435740496
SI04,7839912510
SK01,2051661540
SK02,14989796552
SK03,16261316202
TR10,5340236125
TR21,18838787101
TR22,24067037076
TR31,11801956866
TR32,32027008508
TR41,29107414254
TR42,20216759920
TR51,25460026785
TR52,49546476607
TR61,36561961907
TR63,23296289429
TR71,31863395713
TR72,59781656073
TR81,9538173162
TR82,26497174617
TR90,35056722699
TRA1,40817606297
TRA2,29947609443
TRB1,37338984870
TRB2,44480587924
TRC2,34511814292
TRC3,25832529154
UKC1,3030333967
UKC2,5576257144
UKD1,6830474415
UKD4,3082575122
UKD6,2266124551
UKD7,724846856
UKE1,3523408965
UKE2,8321611226
UKE4,2030864059
UKF1,4793673401
UKF2,4921081238
UKF3,5928464905
UKG1,5902155540
UKG3,902372948
UKH1,12592886290
UKH2,2879563196
UKH3,3687157292
UKI3,109022613
UKI5,434275140
UKI6,355433017
UKI7,466252687
UKJ1,5747350294
UKJ2,5462917521
UKJ4,3740722054
UKK1,7479996579
UKK2,6123313586
UKK3,3579777811
UKK4,6723307694
UKL2,7657537996
UKM5,6511212508
UKM6,41218611797
UKM7,13399584414
UKM8,1982390920
UKN0,14155298081
AL011,2469228305
AL012,769886287
AL013,2392008829
AL014,1661055655
AL021,3313676846
AL022,1653172172
AL031,1801347704
AL032,1882245187
AL034,3736951429
AL035,2704623541
AT111,703206274
AT112,1793356042
AT113,1468885905
AT121,3359762839
AT123,1233265633
AT124,4616295289
AT125,2410849581
AT126,2725069942
AT127,1475979773
AT211,2030556790
AT212,4135658656
AT213,3376371362
AT221,1214730645
AT222,3319103524
AT223,3207251897
AT225,2272418403
AT226,3060574727
AT311,2821692549
AT312,1745741420
AT313,2660710407
AT315,2517043676
AT321,1020678739
AT322,4397840016
AT323,1740407700
AT331,1237260411
AT332,2096071595
AT334,3320443384
AT335,3974091694
AT341,1874638593
AT342,745768739
BE100,162513114
BE212,511859156
BE213,1360207439
BE223,633475274
BE224,883704821
BE225,910764037
BE231,472901701
BE233,335657085
BE234,949603106
BE235,422900005
BE236,480121779
BE241,949452224
BE251,665640562
BE252,365021464
BE253,553829863
BE254,406208638
BE255,293718610
BE256,273893241
BE258,278870789
BE310,1097244418
BE323,588702750
BE328,715093656
BE329,219277179
BE32B,475978836
BE32C,357852283
BE32D,785442287
BE331,661133645
BE332,796402271
BE334,390234069
BE336,846566041
BE341,318766541
BE342,1046942677
BE343,957977244
BE344,1358696474
BE351,1596836237
BE352,1167991388
BE353,911059125
BG311,3034756634
BG312,3629081606
BG313,3622510082
BG315,4133425214
BG321,4664938839
BG322,2022747034
BG323,2864753183
BG324,2413959725
BG331,3821578157
BG332,4719884967
BG333,3395400980
BG334,2710521973
BG341,7750833732
BG342,3544084895
BG344,5150194999
BG411,1341763734
BG412,7063040580
BG413,6450528149
BG414,2391857624
BG421,5961397087
BG422,5532357161
BG423,4455842646
BG424,3204980077
BG425,3211556551
CH011,3212041470
CH013,282308761
CH021,5959219363
CH022,1670754020
CH023,789192229
CH024,802547201
CH031,36926817
CH032,517244270
CH033,1404278861
CH040,1728305007
CH051,685947657
CH052,298132572
CH054,172370546
CH055,2032686419
CH056,7106893200
CH057,989688777
CH061,1493498239
CH063,907392937
CH064,490780288
CH065,275887051
CH066,239431804
CH070,2811963280
CY000,9249190320
CZ020,10929410689
CZ031,10058114692
CZ032,7649480850
CZ041,3310597367
CZ042,5339267290
CZ052,4759224279
CZ053,4519842271
CZ063,6796306829
CZ064,7187157847
CZ071,5272017249
CZ072,3961813351
DE111,209785298
DE112,617220383
DE113,639798188
DE114,642616751
DE115,686739044
DE117,100620613
DE118,1098862572
DE119,777107611
DE11A,1484094013
DE11B,1304986832
DE11C,627405006
DE121,139995193
DE122,173953568
DE123,1084491154
DE124,738609903
DE125,109290345
DE127,1125446332
DE128,1060643119
DE129,98197780
DE12A,797319746
DE12B,573314809
DE12C,871120428
DE132,1376981257
DE133,680418120
DE134,1859668999
DE135,769603569
DE136,1026025249
DE138,861927952
DE139,807270529
DE13A,1131056299
DE141,1092220444
DE142,520063948
DE143,917159717
DE145,1357315174
DE146,1409863229
DE147,882491614
DE148,1632015801
DE149,1204547528
DE212,311410580
DE213,36588863
DE214,569376910
DE215,839912621
DE216,1111699282
DE218,549840062
DE219,1214497907
DE21A,870830643
DE21B,798405875
DE21C,434655911
DE21E,803629287
DE21F,866769021
DE21G,805169191
DE21H,664041660
DE21I,740046262
DE21J,760725745
DE21L,486840754
DE21M,1532958672
DE21N,967401980
DE221,66158711
DE222,70215742
DE224,861202459
DE225,984006507
DE226,1064733039
DE227,1347457645
DE228,1530068698
DE229,974795866
DE22B,1201004572
DE22C,877447121
DE231,50436367
DE232,79674049
DE233,70593168
DE235,1526919388
DE236,1344603982
