"nuts_id","area"
"DEB2","4928152725"
"DE80","23080459690"
"DEA3","6920491773"
"DK03","12156824084"
"DE24","7230774776"
"DE27","10029232989"
"DE71","7444079906"
"EL61","14055002350"
"DE91","8121825845"
"ITG1","25725850554"
"EL64","15563524384"
"DEA4","6524955651"
"EL30","3817362250"
"EL43","8353732586"
"DE25","7245421822"
"ITG2","24113777823"
"ITH1","7398139726"
"DE72","5380800436"
"ITH2","6207168537"
"EL62","2304885362"
"EL63","11325666179"
"DK05","7943560569"
"DE92","9065328477"
"EL51","14191467692"
"DEA5","8015030389"
"EL52","18847274856"
"DE23","9689241722"
"DE26","8530639343"
"EL53","9460074004"
"EL54","9163552404"
"FI20","1356490513"
"ES42","79457322615"
"DEA1","5292848226"
"ES11","29571431034"
"FRB0","39530976988"
"DEB3","6851435517"
"ES70","7447883235"
"FI19","64612486683"
"DED2","7945729905"
"FR10","12068463944"
"DE30","892637612"
"DE50","419408348"
"DE60","752836762"
"ES43","41630501030"
"DED4","6524726320"
"ES13","5326418811"
"DEA2","7365752315"
"DEC0","2572822860"
"DEE0","20553448797"
"DK02","7319069195"
"ES21","7230282697"
"ES22","10391731010"
"DEG0","16200255366"
"DK01","2579053903"
"ES41","94226095926"
"DED5","3978311541"
"DEF0","15693025724"
"FI1B","9419599701"
"FI1C","35043976922"
"FI1D","227089917042"
"ES51","32113444722"
"ES23","5046537613"
"ES52","23260542684"
"ES61","87609914774"
"ES62","11314696689"
"ES63","19998168"
"ES64","14007181"
"FRJ1","27766301694"
"HR03","24644913750"
"HR04","31871382412"
"HU11","525925131"
"FRI2","17057707005"
"FRD2","12326004809"
"FRI3","25929772766"
"ME00","13881667823"
"FRY4","2504757569"
"FRY5","368994336"
"MK00","25433732311"
"MT00","313896740"
"NO02","52586373003"
"NO03","36590914818"
"NO04","25780120149"
"NO05","49082600488"
"NO06","41179235918"
"NO07","112747620058"
"ITI1","22991904328"
"ITI2","8454681474"
"NL11","2403690554"
"NL12","3998073349"
"NL13","2679914628"
"ITI3","9382677247"
"LI00","160027035"
"LT01","9731561034"
"NL21","3421668228"
"NL22","5136221822"
"ITI4","17209376851"
"NL23","2411295907"
"NL31","1449807298"
"NL32","3406770039"
"NL33","3247759673"
"NL34","1932531430"
"NL41","5082998587"
"NL42","2209679779"
"LT02","55165269542"
"NO01","5370512733"
"ITH4","7707745632"
"LU00","2595980536"
"LV00","64586856302"
"ITH5","22452499578"
"PL92","29455847519"
"RO12","34106814404"
"RS12","21503411046"
"FRD1","17749872509"
"PT11","21285978749"
"SE21","35985786582"
"SI04","7840180561"
"PL22","12337313110"
"PT16","28150340244"
"RO21","36850715284"
"PL51","19948473115"
"PL52","9412263935"
"PL61","17972244302"
"RO22","35740642336"
"RO11","34158133230"
"PL41","29826017328"
"PL62","24011966279"
"PT15","4971710534"
"RO31","34465108244"
"PL42","22446304614"
"PL63","18173591145"
"RS22","26254235810"
"SE11","7072834422"
"SE12","43297839986"
"PT17","2853087749"
"PL43","13986133628"
"PL71","18218436576"
"PT18","31524702516"
"PL21","15184060426"
"PL72","11708751971"
"PT20","2322664603"
"PT30","800666574"
"PL81","25123958987"
"PL82","17846701264"
"RO32","1805013379"
"RS11","3233793732"
"RS21","26496309746"
"PL84","20184821606"
"PL91","6103640103"
"RO41","29207421740"
"RO42","32034769343"
"FRI1","41725188435"
"FRY1","1686581401"
"FRY2","1108689576"
"FRC1","31753325328"
"FRJ2","45601492759"
"HU31","13426037752"
"ITF1","10799596830"
"ITF2","4442491013"
"FRC2","16304834346"
"FRY3","83753600477"
"FRK1","26171032405"
"ITC1","25399183939"
"ITC2","3261250014"
"ITC4","23879668964"
"ITF3","13605034793"
"FRF3","23668546341"
"HU23","14196984601"
"HU12","6389026415"
"IE06","14465798916"
"IS00","102696958004"
"FRL0","31843816655"
"FRH0","27420501105"
"HU32","17722966559"
"HU33","18334210844"
"IE04","25793392058"
"IE05","29681102956"
"ITF4","19365231099"
"HU21","11085581230"
"FRE2","19494552323"
"ITF5","9988755441"
"ITF6","15088292821"
"FRF1","8329972821"
"HU22","11328392876"
"FRG0","32343154417"
"FRF2","25726449950"
"ITC3","5420555703"
"FRK2","44963600266"
"FRM0","8729388742"
"FRE1","12437268053"
"AT314","2240296851"
"AT315","2517078061"
"UKM7","13401799770"
"DE600","752836762"
"DE711","123127702"
"DE712","248247161"
"DE713","45093368"
"DE714","204029480"
"DE715","718286083"
"BE353","911894184"
"BG311","3033571924"
"BG312","3629275729"
"SK02","14988710989"
"DE737","1024495157"
"DE803","169250522"
"DE804","130553590"
"DE80L","3166403387"
"DE923","797830837"
"UKG1","5902118842"
"UKH3","3680692070"
"DE94E","2120462842"
"DE94F","813935535"
"DE94G","827710057"
"DEA59","711666174"
"UKL2","7658495703"
"UKM5","6515939190"
"UKM6","41152617777"
"DEA5A","1134924335"
"DEA5B","1329559650"
"DEA5C","543088886"
"DEB11","106779756"
"BG313","3622138610"
"UKM9","15902370117"
"AT321","1019106159"
"AT322","4397539479"
"AT323","1740825089"
"DE925","1207709139"
"DE926","694044694"
"DE927","1401884838"
"BG314","4643446068"
"BG331","3822510318"
"SK03","16260372489"
"DE928","676580126"
"DE929","2297354337"
"DE931","1550263625"
"BG332","4718612730"
"BG333","3395534290"
"UKJ1","5748659472"
"AT331","1237321667"
"DE932","2060554748"
"DE80J","5495764373"
"UKG2","6208987117"
"UKL1","13162576661"
"AT332","2095799805"
"AT333","2020162205"
"AT334","3321317803"
"DE933","1249809337"
"DE934","1225645996"
"DE935","1326534883"
"BG334","2710216860"
"UKM8","1979970685"
"SK04","15722588776"
"DE936","652504677"
"DE937","2073368612"
"DE938","1881688547"
"UKJ2","5462905598"
"DE939","1265913086"
"DE93A","1463168019"
"DE93B","789672310"
"DE941","62452626"
"DE942","111712245"
"DE943","104101969"
"DE80K","3430053229"
"DE944","120308583"
"DE945","107322404"
"DE946","729945341"
"UKH1","12592106392"
"UKN0","14157355066"
"AT223","3205545280"
"DE947","1293407693"
"DE948","1421374612"
"DE949","2883864363"
"AT226","3061137966"
"AT311","2821887333"
"AT312","1745291602"
"AT335","3973620645"
"AT341","1874696182"
"AT342","745948618"
"BE100","162440838"
"DE94A","617793839"
"DE94B","981412474"
"DE94C","1066485265"
"DE94D","1065477187"
"SK01","2052239802"
"UKC1","3030676843"
"UKC2","5576232898"
"UKF3","5927435029"
"UKH2","2878948674"
"AT313","2660296327"
"DE406","2275013724"
"DE407","1900202360"
"BG412","7063915704"
"SE31","72022663164"
"BE334","390401590"
"BE335","1163320058"
"BE336","845639010"
"UKD1","6830288648"
"UKD3","1277436062"
"UKE2","8320971791"
"SI03","12431532397"
"AL022","1652221611"
"AL031","3736575544"
"UKJ3","4156014587"
"UKK3","3578796828"
"AL032","1801971220"
"AL033","1881626448"
"AL034","2707544234"
"SE23","34572528043"
"AT224","3339674069"
"AT225","2273293573"
"BE211","1003081560"
"BG315","4132379173"
"BG321","4664254033"
"AL035","2880665828"
"AT111","703568745"
"AT112","1792461617"
"AT113","1469724315"
"BE212","511909213"
"BE213","1359991309"
"BE221","908463661"
"BE222","885167464"
"BG341","7752067552"
"UKE3","1553693620"
"AT121","3360424575"
"AT122","3374904421"
"UKD4","3081879841"
"UKE4","2031412434"
"UKG3","902167834"
"AT123","1232368756"
"AT124","4615706547"
"SE32","77158914837"
"SE33","165145869840"
"UKJ4","3738510143"
"BE223","633214488"
"UKK4","6723423546"
"BE341","319183772"
"AT125","2410938482"
"AT211","2030348137"
"BE231","473424354"
"BE232","346754278"
"BE233","335872077"
"BE234","949513214"
"BE235","422572650"
"BE236","480424067"
"BG342","3543729935"
"BG343","3355643766"
"DE911","192574432"
"AT212","4136123675"
"AT126","2726214633"
"BE241","948346143"
"BE242","1170176481"
"BE342","1046850331"
"BE343","957752942"
"BE344","1358715764"
"BE345","778183164"
"AT127","1476422138"
"AT130","413486555"
"AL011","2391445972"
"AL012","3528316276"
"UKD6","2266887985"
"UKD7","723805123"
"BE251","665556642"
"UKF1","4793395057"
"AT213","3377380136"
"AT221","1214801772"
"AT222","3319195574"
"UKK1","7481420381"
"BE252","364949860"
"BE351","1597404780"
"BE352","1167573553"
"BG322","2023108635"
"AL013","1662357972"
"AL014","2470302348"
"AL015","772541378"
"AL021","3314105317"
"BE253","553896187"
"BE254","406669857"
"BE255","293714020"
"BE256","273642905"
"BE257","331761480"
"BE258","279281563"
"BG323","2864583305"
"UKF2","4920200759"
"BE310","1097856147"
"BE321","490696033"
"BE322","559130066"
"BE323","589043063"
"BE324","101999708"
"BG324","2414285584"
"BG325","2851338612"
"DE913","204913347"
"SE22","14398687441"
"UKE1","3523563741"
"BG344","5150509636"
"BG411","1340616306"
"DE912","225038988"
"UKK2","6124513697"
"BE325","519630147"
"UKI7","466299072"
"UKI3","108885164"
"UKI4","210842765"
"UKI5","434868766"
"BE326","940283135"
"BE327","612899013"
"BE331","660917846"
"BE332","796054028"
"UKI6","355840258"
"BG422","5531879002"
"CH051","686303136"
"ES432","19868163062"
"DE246","1273358744"
"DE247","591149385"
"DE248","642929317"
"DE265","1137054611"
"DE266","1021846777"
"DE267","957082308"
"CH052","297915663"
"CH053","243190859"
"CH054","172420953"
"DE111","210110080"
"CZ010","497197966"
"ES511","7730099081"
"DE12C","870817773"
"DE131","154095024"
"DE132","1376907945"
"DE147","881418536"
"DE148","1632858142"
"DE149","1204746790"
"DE211","133328330"
"CZ042","5338992270"
"HR04A","2028479509"
"ES613","13772476430"
"DE21K","1441124099"
"DE21L","485965235"
"DE21M","1533307614"
"DE235","1526052863"
"DE236","1344142525"
"DE237","1427915172"
"BG423","4456456010"
"BG424","3204859571"
"ES512","5909677476"
"DE249","892991711"
"DE24A","650761391"
"DE24B","657777954"
"DE24C","519420192"
"DE25C","969834660"
"DE261","62096819"
"DE262","35859415"
"DE263","88296842"
"DE264","699220996"
"DE212","311769790"
"DE213","36273726"
"CH055","2033367557"
"ES513","12171456416"
"DE133","680108084"
"DE134","1859706851"
"DE135","769775721"
"DE136","1026382319"
"DE214","568629858"
"DE215","839009810"
"DE216","1111738811"
"DE217","579678992"
"CZ051","3163615266"
"BG425","3211353022"
"ES514","6302211750"
"ES521","5818310716"
"DE21N","967866764"
"DE221","66237196"
"DE222","70507474"
"DE223","66969321"
"DE224","860830067"
"DE225","985302716"
"DE238","1392330556"
"DE239","1459186046"
"DE268","683477424"
"CH056","7104915239"
"ES522","6633787010"
"ES531","656697681"
"DE24D","606652842"
"DE251","100569190"
"DE252","78145070"
"DE253","63604799"
"DE254","187567400"
"DE255","40750820"
"DE137","733135714"
"DE269","714914366"
"DE26A","1322493014"
"DE218","549949633"
"ES532","3641264027"
"ES533","695511051"
"DE138","863235678"
"DE139","807525571"
"DE226","1063582521"
"DE219","1214989694"
"DE21A","870730257"
"DE21B","799221994"
"CZ020","10930300605"
"CZ052","4758948852"
"ES611","8777972670"
"ES612","7437868872"
"ES706","369744075"
"DE227","1347021327"
"DE228","1528531538"
"BG413","6449607322"
"BG414","2392610019"
"CH011","3211341875"
"ES707","707624747"
"ES708","846562305"
"ES709","2034673810"
"FI196","8230131123"
"DE256","1971976274"
"DE257","565037825"
"DE258","306827397"
"CH025","839017156"
"CH031","36991290"
"CH032","517263507"
"CH063","907594733"
"ES241","15636611714"
"DE13A","1131021633"
"DE141","1092929174"
"DE142","519700053"
"DE143","917335869"
"CH064","490159842"
"CH065","275989739"
"CH066","239068385"
"BG415","3053385880"
"ES523","10808444958"
"DE229","973759447"
"DE22A","1281880777"
"DE22B","1202295545"
"CZ032","7649872307"
"ES412","14291760609"
"ES413","15581448141"
"DE259","798076273"
"DE25A","1267165507"
"DE25B","895866608"
"DE144","119371518"
"BG421","5962340185"
"CH033","1404723154"
"ES419","10559056748"
"HR037","1776548380"
"HU110","525925131"
"HR048","2021549054"
"HR049","1823315495"
"DE145","1357308953"
"DE146","1410294328"
"CH040","1728381973"
"CH070","2811445785"
"ES425","15367304212"
"DE128","1060447049"
"DE129","98478382"
"DE12A","797569940"
"DE12B","573052219"
"DE22C","877605473"
"DE231","50320512"
"DE232","79688484"
"DE233","70793806"
"DE234","1254391881"
"CY000","9256703982"
"CZ041","3311128489"
"ES431","21762337968"
"DE21G","805052699"
"DE21H","664006289"
"DE21I","740799294"
"DE21J","760881951"
"DE80O","4767551993"
"DE278","763008912"
"CH021","5959087427"
"DE80M","2124502599"
"DEB12","786459068"
"DEC05","420106532"
"DED52","1650415239"
"DED53","2027902652"
"DEE01","246028697"
"DE279","515328181"
"DE27A","362198165"
"DE27B","1394399660"
"CZ063","6795365324"
"DEC06","477509594"
"DED21","327871116"
"DED2C","2394331601"
"DEA1A","168085263"
"DEA38","1319361531"
"DEA41","259080505"
"DEA42","969731357"
"DEA43","450063954"
"DEA44","1200948334"
"DEB38","42412914"
"DE40D","2525910055"
"DE40E","2592891188"
"CZ064","7187804644"
"DEA1B","1233270567"
"DEA1C","408472874"
"DEA1D","576780967"
"DEA1E","563754227"
"DEB39","109652402"
"DEB3A","70951099"
"DEB3B","587079827"
"DEB3C","592861995"
"DEB3D","644335864"
"DEE02","135908256"
"DE721","855463471"
"DE722","1065827806"
"DE723","739044791"
"DE724","1262430625"
"CZ071","5270482418"
"DEB13","640371137"
"DEB14","863636506"
"DEB15","777402097"
"DEE03","200917194"
"DEE04","2304527664"
"DEE05","1462192007"
"DEA45","1246676727"
"DE916","968647576"
"DE917","676164946"
"DE918","1270288036"
"DE91A","536506997"
"DE11A","1484717622"
"DE11B","1304377843"
"DE11C","626946403"
"DEE09","2108233029"
"DEE0A","1456731605"
"DEA1F","1042908005"
"DEA46","1151418626"
"DEA47","1247036149"
"DEA51","144676847"
"DEA52","279958358"
"DEA53","160902610"
"DEB3E","463335668"
"DE27C","1230281929"
"DE27D","1273237848"
"DE27E","1527526832"
"DE21D","1011620074"
"DE21E","803185743"
"DE21F","867871966"
"DE23A","1084419879"
"DE241","54555872"
"DEA22","141811827"
"DEA23","406358747"
"DEA24","79171453"
"DEA26","940279770"
"DEA27","703103827"
"DEB3F","641055084"
"DEB3G","572216693"
"DEE06","1589711630"
"DE40F","2138635577"
"DE40G","1657494802"
"DE725","1458033744"
"DE113","639652347"
"DE114","642174543"
"DE115","685989938"
"DE116","856923275"
"DEB17","816312352"
"DEB18","627660371"
"DEB1A","781822464"
"DEE07","2377096480"
"DEE08","1418673823"
"DEA54","227958579"
"DEA55","51307213"
"DE731","104381492"
"DE732","1381518075"
"DE733","1097855093"
"DE91B","723623591"
"DE242","66599764"
"DE243","48396867"
"DE244","58764606"
"DE245","1167416129"
"DED2D","2111621304"
"DED2E","1458822195"
"DED2F","1653083688"
"DEA56","410432142"
"DEA57","1959267459"
"DEA58","1061288136"
"DE91C","1755580637"
"DE922","1989924507"
"DE300","892637612"
"CH022","1671713462"
"DEA28","1251379116"
"DEA29","627586160"
"DEA2A","917487319"
"DEA2B","438667698"
"DEB3H","638395155"
"DEB3I","304566649"
"DEB3J","606446293"
"DE401","228898464"
"DE402","165273435"
"DE403","148320651"
"DE404","187266567"
"DE405","1481802635"
"CZ072","3962515070"
"DE117","100659553"
"DE118","1098989272"
"DEB1B","989496468"
"DEB1C","693233729"
"DEB1D","990620549"
"DEB21","116827847"
"DE26B","841581732"
"DE26C","966715040"
"DE271","146058732"
"DE272","40443179"
"DE273","63190302"
"DE40H","2104574141"
"DE40I","3076616227"
"DE501","325586659"
"DE502","93821689"
"DE11D","1511171947"
"DE121","139703048"
"DE122","174492343"
"DE123","1083750032"
"DED41","221441198"
"DED42","1827392004"
"DED43","2114902928"
"DE408","1726899413"
"DE409","2157803782"
"DE40A","1807249744"
"DE734","1295640946"
"DE735","1538470345"
"DE736","1848046931"
"CZ080","5429692431"
"DE112","616706216"
"DEA2C","1152476256"
"DEA2D","707430141"
"DEA31","100077005"
"DEA32","105924037"
"DEA33","303482611"
"DE716","658549449"
"DE717","453683512"
"DE718","481585614"
"DE719","1397142038"
"DE274","69525602"
"CH012","5223029882"
"CH013","282855675"
"CH024","802810409"
"CH023","789109158"
"DE119","777058617"
"DEB22","1169451885"
"DEB23","1627711043"
"DEB24","910741020"
"DE80N","3796379997"
"DE275","780060562"
"CH057","988507587"
"CH061","1493394554"
"CH062","1075790371"
"DE124","739541577"
"DE125","109596535"
"DE126","145123122"
"DE127","1125969237"
"DE21C","434305596"
"DED44","1412017994"
"DED45","948972196"
"DED51","299993650"
"DEA34","1422626860"
"DE276","1072376979"
"DE277","791596106"
"DE40B","1222253074"
"CZ031","10058575693"
"DEB3K","954828840"
"DEC01","412266860"
"DEC02","556435217"
"DEC03","247687097"
"DEC04","458817560"
"DEA35","1111969589"
"DEA36","761412904"
"DEA37","1795637237"
"DE40C","2256585261"
"DE71A","221296129"
"DE71B","625139518"
"DE71C","355400284"
"CZ053","4518759934"
"DE94H","659222630"
"DEA11","217642737"
"DEA12","232474586"
"DEA13","210838199"
"DEA14","137430890"
"DEA15","170256889"
"DEA16","90363867"
"DEA17","77586896"
"DEA18","73981176"
"DEA19","89001083"
"DEB25","1103420929"
"DEB31","44176963"
"DEB32","140707540"
"DEB33","83144965"
"DEB34","77832513"
"DEB35","97670042"
"DEB36","118322135"
"DEB37","61442875"
"DE71D","811230721"
"DE71E","1101268849"
"DE914","1568487294"
"EL623","903023273"
"EL624","355021637"
"EL521","1704701491"
"DEE0D","2436222319"
"DEE0E","1942637774"
"DEF01","49091988"
"DEF02","113224273"
"DEF03","211862680"
"ES112","9856383698"
"EL515","2126330631"
"DEG09","980143435"
"DEG0A","1038016781"
"DEG0B","1210726279"
"EL522","3685086533"
"EL631","5429095652"
"DK013","1459651320"
"DK014","591514332"
"DK021","811938182"
"DEF04","71607558"
"EL632","3275621963"
"EL633","2620948564"
"ES113","7272309395"
"DEF05","1442184608"
"DEF06","1262377531"
"DEG0C","935747052"
"EL431","2648116404"
"EL542","1514882298"
"EL543","4993075245"
"EL523","2522797179"
"EL524","2506809414"
"EL525","1523560242"
"EL526","3969638891"
"DEG0D","805781023"
"DEG0E","937447435"
"DK032","8661338124"
"FI200","1356490513"
"FR101","105235466"
"FRB04","6159442165"
"EL307","933635472"
"EL641","2954659848"
"EL643","1868733437"
"EL644","4445741635"
"FRB05","6421570244"
"EL611","6024539387"
"EL411","2166513479"
"ES114","4493808566"
"EL532","1723635492"
"DEF07","2082770996"
"DEG0F","842837319"
"FI1C2","5708458504"
"FI1C3","6254718594"
"FR105","175234901"
"EE008","16718116644"
"EL527","2934681105"
"EL531","5810866788"
"EL533","1925571725"
"DEG0G","804369366"
"DEG0H","433186147"
"DEF08","1386476644"
"FR102","5927603306"
"EL432","1828588234"
"EL652","2296531300"
"EL642","4169839877"
"DEF09","660752948"
"DEF0A","1082994334"
"DEG0I","1036225169"
"FRB06","6812037442"
"EL612","5390972087"
"EL621","408168588"
"EL622","638671864"
"EL433","1494864425"
"ES120","10601876914"
"DEG0J","815336632"
"DEG0K","1152245982"
"DK022","6507131012"
"FRC11","8799877429"
"EL653","6636665446"
"EL541","2655594861"
"EL645","2124549587"
"FR103","2306337763"
"FR104","1819606343"
"EL434","2382163524"
"EL511","4248583878"
"EL512","1797931670"
"EL651","6582320601"
"DEE0B","1439421488"
"FRC12","6876534222"
"EL613","2639490876"
"DEE0C","1435146832"
"DEG01","271362059"
"DEG02","152682825"
"DEG03","115037594"
"DEG04","102686900"
"DEG05","84772440"
"FRC13","8614858084"
"ES111","7948929375"
"DEG06","942055400"
"DEG07","713961690"
"DEG0P","1305331879"
"DK041","7243839650"
"DEF0B","2169435655"
"EL304","70293228"
"EL305","1518332538"
"EL306","1005385990"
"EL412","780134643"
"EL513","2549417158"
"EL514","3469204355"
"DK011","185001273"
"DK012","342886978"
"DK031","3495485960"
"DEF0C","1991614292"
"FI1C4","5608966020"
"EL413","907347128"
"EL421","2715552817"
"EE007","4022668331"
"EL422","2591812592"
"HR045","1748811982"
"HR046","727136992"
"HR047","2638988590"
"ES417","10306584088"
"FI197","14614689501"
"ES614","12647981846"
"HU213","4462890775"
"HU221","4208469639"
"HU231","4430503941"
"HU232","6062851915"
"ES424","12210442877"
"ES615","10129078415"
"ES130","5326418811"
"ES230","5046537613"
"FI194","13996565742"
"FI195","7822599470"
"ES242","14810040513"
"ES418","8110080227"
"ES414","8051027578"
"DEF0D","1346165194"
"DEF0E","1056204452"
"DEF0F","766262568"
"FI1B1","9419599701"
"FI1C1","10598344409"
"ES421","14923577696"
"ES211","3037490760"
"ES212","1979928361"
"ES243","17271725976"
"EE006","9068642166"
"EL301","133203283"
"EL302","67785742"
"EL303","88725997"
"HR034","2963007312"
"ES415","12350869224"
"DK050","7943560569"
"ES422","19814778796"
"ES616","13496221858"
"ES617","7312986189"
"ES213","2212863576"
"DEG0L","845844464"
"DEG0M","569814051"
"DEG0N","104643444"
"DK042","5929081096"
"HR04D","3620873008"
"HR04E","4468179209"
"ES300","8029522536"
"EE001","4339397589"
"ES618","14035328494"
"ES416","6924421187"
"EE004","11196101724"
"HR036","2807585634"
"HR035","4531030263"
"ES423","17141219034"
"HU120","6389026415"
"ES220","10391731010"
"FI193","19948500848"
"ES620","11314696689"
"ES630","19998168"
"ES640","14007181"
"ES703","267600510"
"ES704","1661187744"
"ES705","1560490045"
"HR042","3061854790"
"HR044","1259853242"
"ES411","8050848125"
"HR04B","4152716524"
"HR04C","2447033638"
"HU211","4358176181"
"HU212","2264514274"
"HU222","3336052781"
"HU223","3783870456"
"FRG03","5212685845"
"IS002","101650891399"
"NL329","874824233"
"NL332","263987331"
"NL333","154869217"
"NL337","297770914"
"NL33A","512342619"
"NL33B","521249440"
"NL33C","1497540151"
"FRF33","6249707642"
"NL341","748755875"
"NL342","1183775555"
"NL411","1304219830"
"NL412","932421530"
"HR033","3632442761"
"FRK23","6559681205"
"FRH04","6832406405"
"NL413","1387851628"
"NL414","1458505600"
"NL421","854577908"
"NL422","694699839"
"NL423","660402032"
"FRL03","4296507542"
"FRY20","1108689576"
"FRY40","2504757569"
"FRI22","5600699622"
"NO011","454858828"
"NO021","27395021588"
"NO034","15290723561"
"FRY50","368994336"
"FRF34","5897040064"
"NO012","4915653905"
"LV007","10143276416"
"NL131","1061775201"
"HR031","3580768468"
"FRK24","7876830416"
"FRH01","6981327750"
"FRI11","9222151614"
"LT026","8540172948"
"LT027","4407272358"
"NO022","25191351415"
"FRL04","5247722768"
"FRI23","5556889611"
"FRY30","83753600477"
"FRG01","6876357301"
"MK003","3605089109"
"MK004","2766111665"
"NO041","9151235263"
"FRK25","4804345105"
"FRI12","10083839402"
"HR041","642534161"
"MK005","4909579745"
"MK006","2429704706"
"MK007","2310242084"
"FRL05","6034198010"
"FRI31","5973989825"
"MK008","1812778116"
"MT001","245777489"
"MT002","68119251"
"NL111","851343504"
"NL112","272631154"
"FRK26","3259782217"
"FRG02","7237908760"
"NL113","1279715896"
"NL124","1605266266"
"NL125","1385432736"
"NL126","1007374347"
"FRL06","3579721511"
"HR032","5353530932"
"NL132","923418690"
"NL133","694720737"
"NL211","1493252965"
"NL212","425094377"
"NL213","1503320886"
